MBS id 1	Ligand	Species	PDB entry	Name	Uniprot	EC	MBS id 2	Ligand	Species	PDB entry	Name	Uniprot	EC	Global seq identity	E value (local seq alignment)	RMSD	
123523	ZN	Mus musculus	3MMK	Fusion of LIM/homeobox protein Lhx4, linker, Insulin gene enhancer protein ISL-2	Q9CXV0	None	130509	ZN	Human papillomavirus type 16	4GIZ	Protein E6	P03126	None	14.2105263157895	10	0.458289551181144	
22018	FE	Desulfovibrio vulgaris subsp. vulgaris	1YUZ	Nigerythrin	P30820	None	44574	FE	Desulfovibrio desulfuricans	1NF4	bacterioferritin	Q93PP9	1.16.3.1	20.0956937799043	10	0.458366100822742	
112077	ZN	Escherichia coli	2DS7	ATP-dependent Clp protease ATP-binding subunit clpX	P0A6H1	None	133475	ZN	Homo sapiens	4O64	Lysine-specific demethylase 2B	Q8NHM5	1.14.11.27	10.1694915254237	10	0.458377629331092	
118876	ZN	Mus musculus	2ZET	Melanophilin	Q91V27	None	129437	ZN	Campylobacter jejuni subsp. jejuni	4ETS	Ferric uptake regulation protein	P0C631	None	15.7608695652174	10	0.458399119489972	
118330	ZN	SACCHAROMYCES CEREVISIAE	2XZL	ATP-DEPENDENT HELICASE NAM7	P30771	3.6.4.13	124609	ZN	Homo sapiens	3PHD	Histone deacetylase 6	Q9UBN7	3.5.1.98	4.3640897755611	10	0.458424929120023	
17335	CU	Bacillus pumilus SAFR-032	7Z5P	Copper oxidase	A8FAG9	None	14065	CU	Trametes sanguinea	5NQ7	Laccase	D7F485	1.10.3.2	19.1201353637902	0.14	0.458444662178799	
118251	ZN	HOMO SAPIENS	2XOC	E3 UBIQUITIN-PROTEIN LIGASE CHFR	Q96EP1	6.3.2	118551	ZN	HOMO SAPIENS	2YHO	E3 UBIQUITIN-PROTEIN LIGASE MYLIP	Q8WY64	6.3.2	8.3969465648855	10	0.45846424989901	
60227	FE	Desulfovibrio africanus	1FXR	FERREDOXIN I	P00210	None	348	FE	Methanothermobacter wolfeii	5T5M	Tungsten formylmethanofuran dehydrogenase subunit fwdF	O74028	None	6.57142857142857	2	0.458487154462144	
20254	FE	Desulfovibrio vulgaris subsp. vulgaris str. Hildenborough	1DVB	RUBRERYTHRIN	P24931	None	44574	FE	Desulfovibrio desulfuricans	1NF4	bacterioferritin	Q93PP9	1.16.3.1	18.8775510204082	10	0.458549108059068	
44776	FE	Mycobacterium tuberculosis	2ZYL	POSSIBLE OXIDOREDUCTASE	P71875	1.14.15.30	44783	FE	BURKHOLDERIA XENOVORANS	2YFI	BIPHENYL DIOXYGENASE SUBUNIT ALPHA	P37333	1.14.12.18	16.2835249042146	10	0.458568037742978	
57082	FE	Clostridium pasteurianum	7QHF	Iron hydrogenase 1	P29166	1.12.7.2	63113	FE	Methanothermococcus thermolithotrophicus DSM 2095	8A8O	Beta-subunit of the PAPS reductase from Methanothermococcus thermolithotrophicus	None	None	7.02054794520548	1.7	0.458569696828638	
135625	ZN	MAGNETOSPIRILLUM GRYPHISWALDENSE	4V2Z	CEREBLON ISOFORM 4	A4TVL0	None	116320	ZN	Rhodobacter capsulatus	2PPT	thioredoxin-2	None	1.8.1.8	16.4556962025316	10	0.45859271962896	
119818	ZN	Homo sapiens	3D2Q	Muscleblind-like protein 1	Q9NR56	None	126538	ZN	Rattus norvegicus	3U9G	Zinc finger CCCH-type antiviral protein 1	Q8K3Y6	None	10.0436681222707	10	0.458595255160535	
17266	CU	Bacillus subtilis subsp. subtilis str. 168	7Y8B	Spore coat protein A	P07788	1.10.3.2,1.3.3.5	17372	CU	Thermothelomyces thermophilus ATCC 42464	7ZN6	Laccase-like multicopper oxidase 1	G2QFD0	1,1.10.3.2	17.0422535211268	0.97	0.458603003060881	
119632	ZN	Candida albicans	3C9F	5'-nucleotidase	Q5A5Q7	None	34362	FE	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	6UNC	Metallophos domain-containing protein	I6YEE1	3.1.4.14	13.9823008849558	10	0.458709368293989	
82372	MN	Streptococcus pneumoniae	3CK2	Conserved uncharacterized protein (predicted phosphoesterase COG0622)	A0A0H2URP5	3.1.4.-	89721	MN	Escherichia coli	5WLY	UDP-2,3-diacylglucosamine hydrolase	P43341	3.6.1.54	15.9533073929961	10	0.458797267264666	
135057	ZN	Streptomyces argillaceus	4RVD	D-mycarose 3-C-methyltransferase	Q194Q4	None	44075	FE	Clostridium pasteurianum	1SMW	Rubredoxin	P00268	1.18.1.1	5.63380281690141	10	0.458814139265517	
128100	ZN	HOMO SAPIENS	4B6D	RAC GTPASE-ACTIVATING PROTEIN 1	Q9H0H5	None	134144	ZN	Homo sapiens	4PTB	Nuclear autoantigen Sp-100	P23497	None	10.989010989011	10	0.458847182290575	
788	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	844	FE	Pyrococcus furiosus COM1	6X1O	Oxidoreductase, Fe-S subunit	I6U881	None	13.6752136752137	0.0023	0.458850276269476	
90857	MN	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440)	6NVO	Nuclease MPE	Q88NV2	None	25737	MN	Streptococcus pneumoniae	3QFO	Putative uncharacterized protein	Q8DNX4	None	17.7536231884058	10	0.458852990060847	
20788	FE	Desulfovibrio desulfuricans	1NFV	bacterioferritin	Q93PP9	1.16.3.1	23622	FE	BACTEROIDES FRAGILIS	2VZB	PUTATIVE BACTERIOFERRITIN-RELATED PROTEIN	Q5LAA6	None	18.8775510204082	0.4	0.45886474913142	
128791	ZN	THERMUS SP.	4CPD	ALCOHOL DEHYDROGENASE	B2ZRE3	1.1.1.1	133487	ZN	Homo sapiens	4O64	Lysine-specific demethylase 2B	Q8NHM5	1.14.11.27	10.0864553314121	10	0.458888443435945	
116904	ZN	Homo sapiens	2RHK	Cleavage and polyadenylation specificity factor subunit 4	O95639	None	126536	ZN	Rattus norvegicus	3U9G	Zinc finger CCCH-type antiviral protein 1	Q8K3Y6	None	7.82608695652174	10	0.458899705285767	
64893	MN	Escherichia coli	1BCF	BACTERIOFERRITIN	P0ABD3	1.16.3.1	23631	FE	BACTEROIDES FRAGILIS	2VZB	PUTATIVE BACTERIOFERRITIN-RELATED PROTEIN	Q5LAA6	None	24.0223463687151	0.014	0.458933793999478	
102385	ZN	Homo sapiens	1BQO	STROMELYSIN-1	P08254	3.4.24.17	107711	ZN	Serratia marcescens	1SAT	SERRATIA PROTEASE	P23694	3.4.24.40	10.4602510460251	0.98	0.458990393700633	
125097	ZN	Homo sapiens	3QMI	CpG-binding protein	Q9P0U4	None	128791	ZN	THERMUS SP.	4CPD	ALCOHOL DEHYDROGENASE	B2ZRE3	1.1.1.1	6.60919540229885	10	0.458995881098811	
120419	ZN	Homo sapiens	3EH1	Protein transport protein Sec24B	O95487	None	46587	FE	Cupriavidus metallidurans CH34	4R52	3-hydroxyanthranilate 3,4-dioxygenase	Q1LCS4	1.13.11.6	6.73712021136063	10	0.459005188496432	
116047	ZN	Cryptosporidium parvum Iowa II	2OWA	Arfgap-like finger domain containing protein	Q5CRY1	None	118193	ZN	HOMO SAPIENS	2XQN	TESTIN	Q9UGI8	None	13.3757961783439	10	0.459009268925379	
135625	ZN	MAGNETOSPIRILLUM GRYPHISWALDENSE	4V2Z	CEREBLON ISOFORM 4	A4TVL0	None	35813	FE	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	7A9A	Rubredoxin	I6YFL7	None	13.6	10	0.459075781114026	
54774	FE	Desulfovibrio gigas	1VLB	ALDEHYDE OXIDOREDUCTASE	Q46509	1.2.3.1	55540	FE	Chlamydomonas reinhardtii	4ITK	Apoferredoxin	Q2HZ25	None	4.29988974641676	10	0.459082232152285	
110553	ZN	Bacillus anthracis str.	1ZKP	hypothetical protein BA1088	A0A6L8PRK4	None	127698	ZN	HOMO SAPIENS	3ZWF	ZINC PHOSPHODIESTERASE ELAC PROTEIN 1	Q9H777	3.1.26.11	16.751269035533	0.0064	0.459091266374262	
121054	ZN	Homo sapiens	3G9Y	Zinc finger Ran-binding domain-containing protein 2	O95218	None	44075	FE	Clostridium pasteurianum	1SMW	Rubredoxin	P00268	1.18.1.1	9.83606557377049	10	0.459100785804626	
20096	FE	Clostridium pasteurianum	1B2O	PROTEIN (RUBREDOXIN)	P00268	1.18.1.1	21110	ZN	Desulfovibrio vulgaris subsp. vulgaris	1QYB	Rubrerythrin	P24931	None	9.42408376963351	10	0.459102326104212	
117495	ZN	HOMO SAPIENS	2VPG	PYGOPUS HOMOLOG 1	Q9Y3Y4	None	134467	ZN	Homo sapiens	4QF2	Bromodomain adjacent to zinc finger domain protein 2A	Q9UIF9	None	19.6969696969697	10	0.459161722414556	
29294	FE	Rhodospirillum rubrum	5DA5	Rru_A0973	Q2RVS1	1.16.3.1	45403	ZN	ESCHERICHIA COLI	3E1P	BACTERIOFERRITIN	P0ABD3	1.16.3.1	13.9240506329114	10	0.459187111462119	
54919	FE	Pseudomonas mendocina	2Q3W	Toluene-4-monooxygenase system ferredoxin subunit	Q00458	None	50734	FE	Comamonas testosteroni (strain DSM 14576 / KF-1)	7FJL	Rieske (2Fe-2S) domain protein	B7WQT1	None	7.97266514806378	0.58	0.459200502598023	
114841	ZN	SACCHAROMYCES CEREVISIAE	2J9U	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 36	Q06696	None	46587	FE	Cupriavidus metallidurans CH34	4R52	3-hydroxyanthranilate 3,4-dioxygenase	Q1LCS4	1.13.11.6	8.57142857142857	10	0.459226952552723	
107183	ZN	Homo sapiens	1QH5	PROTEIN (HYDROXYACYLGLUTATHIONE HYDROLASE)	Q16775	3.1.2.6	28257	FE	HOMO SAPIENS	4V0H	METALLO-BETA-LACTAMASE DOMAIN-CONTAINING PROTEIN 1 1	A4D2B0	3	18.6440677966102	10	0.459255385759383	
102941	ZN	Drosophila melanogaster	1DVP	HEPATOCYTE GROWTH FACTOR-REGULATED TYROSINE KINASE SUBSTRATE	Q960X8	None	130497	ZN	Human papillomavirus type 16	4GIZ	Protein E6	P03126	None	9.73451327433628	10	0.459256209194455	
128723	ZN	SACCHAROMYCES CEREVISIAE	4C2M	DNA-DIRECTED RNA POLYMERASE I SUBUNIT RPA12	P32529	2.7.7.6	28252	FE	Methanosarcina acetivorans	4TPU	Rubredoxin	Q8TQ92	1.8.7.2	12.0689655172414	10	0.459282491127183	
135577	ZN	LEISHMANIA MAJOR	4UXJ	THYMIDINE KINASE	Q4QC75	2.7.1.21	123065	ZN	synthetic construct	3LTA	ATP BINDING PROTEIN-DX	None	None	11.4583333333333	10	0.459283234503686	
55160	FE	Mus musculus	3D89	Rieske domain-containing protein	Q8K2P6	None	50704	FE	Cupriavidus metallidurans CH34	7FHR	Putative Phthalate 4,5-dioxygenase, subunit alpha	Q1LBR9	1.14.12.7	10.5855855855856	1.1	0.45928463960653	
30794	FE	Pyrococcus abyssi (strain GE5 / Orsay)	6HMF	DNA polymerase II small subunit	Q9V2F3	2.7.7.7,3.1.11.1	2400	CO	Enterobacter aerogenes	3D03	Phosphohydrolase	Q6XBH1	3.1.4.46	13.8775510204082	10	0.459365334537741	
129421	ZN	Streptococcus pneumoniae	4ESJ	Type-2 restriction enzyme DpnI	P0A460	3.1.21.4	39626	FE	Desulfovibrio vulgaris	8RXN	RUBREDOXIN	P00269	None	5.05836575875486	10	0.459392200721357	
82098	MN	Mus musculus	2ZOF	Cytosolic non-specific dipeptidase	Q9D1A2	3.4.13.18	129805	ZN	Plasmodium falciparum 3D7	4EME	M18 aspartyl aminopeptidase	Q8I2J3	3.4.11.21	15.6666666666667	10	0.459393459872745	
60227	FE	Desulfovibrio africanus	1FXR	FERREDOXIN I	P00210	None	62656	FE	Sus scrofa	7LJT	Dihydropyrimidine dehydrogenase [NADP(+)]	Q28943	1.3.1.2	2.4390243902439	10	0.459426852974739	
54919	FE	Pseudomonas mendocina	2Q3W	Toluene-4-monooxygenase system ferredoxin subunit	Q00458	None	31181	FE	Pseudomonas putida	6ICL	Methylxanthine N3-demethylase NdmB	H9N290	1.14.13.179	8.31099195710456	10	0.45943285231715	
18767	CU	Streptomyces castaneoglobisporus	2ZWD	Tyrosinase	Q83WS2	1.14.18.1	10184	CU	AGARICUS BISPORUS	2Y9W	POLYPHENOL OXIDASE	C7FF04	1.14.18.1	19.4513715710723	0.0011	0.459485528832512	
132176	ZN	Homo sapiens	4KFZ	LMO-2	P25791	None	134467	ZN	Homo sapiens	4QF2	Bromodomain adjacent to zinc finger domain protein 2A	Q9UIF9	None	9.33333333333333	10	0.459495914032014	
87116	MN	Nostoc sp. PCC 7120	4R42	Alr3090 protein	Q8YSJ5	None	36628	FE	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7)	7O8D	Sulerythrin	F9VPE5	None	14.9797570850202	10	0.459506361200085	
103353	ZN	Sus scrofa	1FBL	FIBROBLAST (INTERSTITIAL) COLLAGENASE (MMP-1)	P21692	3.4.24.7	107281	ZN	Deinagkistrodon acutus	1QUA	ACUTOLYSIN-C	P60244	3.4.24.-	12.972972972973	1.4	0.459514393119357	
100337	NI	Desulfovibrio desulfuricans	6NW0	Rubredoxin	P04170	None	135057	ZN	Streptomyces argillaceus	4RVD	D-mycarose 3-C-methyltransferase	Q194Q4	None	4.46009389671362	10	0.459515415410725	
55160	FE	Mus musculus	3D89	Rieske domain-containing protein	Q8K2P6	None	50706	FE	Cupriavidus metallidurans CH34	7FHR	Putative Phthalate 4,5-dioxygenase, subunit alpha	Q1LBR9	1.14.12.7	10.5855855855856	1.1	0.459549957363403	
113259	ZN	Staphylococcus aureus	2F9I	acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	Q5HF73	2.1.3.15	122346	ZN	Archaeoglobus fulgidus	3KB1	Nucleotide-binding protein	O28015	None	16	10	0.459589461482206	
105215	ZN	Pseudomonas putida	1KOL	formaldehyde dehydrogenase	P46154	1.2.1.46	116179	ZN	Pectobacterium atrosepticum SCRI1043	2PG3	Queuosine biosynthesis protein queC	Q6D820	3.5	15.75	10	0.459597611422117	
83225	MN	Streptococcus mutans	3M7V	Phosphopentomutase	Q8DTU0	5.4.2.7	118951	ZN	Pyrococcus horikoshii	2ZKT	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	O57742	5.4.2.1	18.1015452538631	10	0.459607573598557	
105679	ZN	Escherichia coli	1M68	Hypothetical protein ycdX	P75914	3.1.3.-	23970	FE	Thermus thermophilus	2Z4G	Histidinol phosphatase	Q5SLG2	3.1.3.15	23.0769230769231	0.006	0.45962862507679	
78381	MN	Unknown species	1JM0	PROTEIN (FOUR-HELIX BUNDLE MODEL)	None	None	32870	FE	Rhodospirillum rubrum	6SV1	Encapsulated Ferritin	Q2RVS1	1.16.3.1	16.3793103448276	10	0.459642711622795	
60804	FE	DESULFOMICROBIUM NORVEGICUM	2XSJ	SULFITE REDUCTASE BETA SUBUNIT	Q93UT0	1.8.99.3	63115	FE	Methanothermococcus thermolithotrophicus DSM 2095	8A8O	Beta-subunit of the PAPS reductase from Methanothermococcus thermolithotrophicus	None	None	9.23076923076923	10	0.45964404213713	
105729	ZN	Escherichia coli	1MFT	Four-helix bundle model	None	None	23622	FE	BACTEROIDES FRAGILIS	2VZB	PUTATIVE BACTERIOFERRITIN-RELATED PROTEIN	Q5LAA6	None	10	10	0.459655136446024	
103353	ZN	Sus scrofa	1FBL	FIBROBLAST (INTERSTITIAL) COLLAGENASE (MMP-1)	P21692	3.4.24.7	107408	ZN	Homo sapiens	1R55	ADAM 33	Q9BZ11	3.4.24	13.1313131313131	0.16	0.459665401400315	
113563	ZN	Homo sapiens	2FU5	Guanine nucleotide exchange factor MSS4	P47224	None	21323	FE	Desulfovibrio vulgaris	1S2Z	Rubrerythrin	P24931	None	15.2284263959391	10	0.459686585457834	
110250	ZN	Archaeoglobus fulgidus	1YC2	NAD-dependent deacetylase 2	O30124	3.5.1	121517	ZN	Xanthomonas campestris pv. campestris	3HCJ	Peptide methionine sulfoxide reductase	Q8P4Q6	1.8.4.11	12.2529644268775	10	0.459706859279969	
117393	ZN	HOMO SAPIENS	2VJF	E3 UBIQUITIN-PROTEIN LIGASE MDM2	Q00987	6.3.2	123061	ZN	synthetic construct	3LT8	ATP BINDING PROTEIN-D65V	None	None	16.0919540229885	7.7	0.45971866585624	
83014	MN	Klebsiella pneumoniae subsp. pneumoniae	3JYF	2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase bifunctional periplasmic protein	A6THC4	3.1.4.16,3.1.3.6	2365	CO	Enterobacter aerogenes	3D03	Phosphohydrolase	Q6XBH1	3.1.4.46	15.8045977011494	10	0.459734161559833	
103378	ZN	Acinetobacter calcoaceticus	1F8F	BENZYL ALCOHOL DEHYDROGENASE	Q59096	1.1.1.90	130998	ZN	XENOPUS (SILURANA) TROPICALIS	4HP3	LOC100036628 protein	A0JP82	1.14.11.80,1.14.11.80,1.14.11.80	5.66037735849057	10	0.459738739658655	
60274	FE	Bacillus thermoproteolyticus	1IQZ	Ferredoxin	P10245	None	788	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	8	1.2	0.459749379738977	
122979	ZN	Homo sapiens	3LQI	MLL1 PHD3-Bromo	Q03164	2.1.1.364	129437	ZN	Campylobacter jejuni subsp. jejuni	4ETS	Ferric uptake regulation protein	P0C631	None	14.9484536082474	10	0.459753098827028	
53608	FE	Pseudomonas aeruginosa PAO1	8W1E	DPS-LIKE PROTEIN	Q9HUT3	1.16.3.1	32870	FE	Rhodospirillum rubrum	6SV1	Encapsulated Ferritin	Q2RVS1	1.16.3.1	12.7777777777778	10	0.459756249094187	
125483	ZN	Sphaerobacter thermophilus	3RQZ	Metallophosphoesterase	D1C4A9	None	23686	MN	LISTERIA MONOCYTOGENES	2XMO	LMO2642 PROTEIN	Q8Y432	None	13.8461538461538	10	0.459804090575904	
53587	FE	Pseudomonas aeruginosa PAO1	8W1E	DPS-LIKE PROTEIN	Q9HUT3	1.16.3.1	43646	FE	Desulfovibrio vulgaris	1LKO	Rubrerythrin all-iron(II) form	P24931	None	15.8798283261803	10	0.459835505083099	
87904	MN	Pseudomonas aeruginosa PAO1	5B4C	UDP-2,3-diacylglucosamine hydrolase	Q9I2V0	3.6.1.54	107827	ZN	Escherichia coli	1SU1	Hypothetical protein yfcE	P67095	3.1.4.-	17.9389312977099	10	0.459851296920959	
78364	MN	Unknown species	1JM0	PROTEIN (FOUR-HELIX BUNDLE MODEL)	None	None	43983	FE	Desulfovibrio vulgaris	1LKP	Rubrerythrin	P24931	None	7.85340314136126	10	0.459903404047774	
78379	MN	Unknown species	1JM0	PROTEIN (FOUR-HELIX BUNDLE MODEL)	None	None	5842	CO	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7)	7O9D	Sulerythrin	F9VPE5	None	10.2739726027397	10	0.459907437007629	
78378	MN	Unknown species	1JMB	PROTEIN (FOUR-HELIX BUNDLE MODEL)	None	None	43983	FE	Desulfovibrio vulgaris	1LKP	Rubrerythrin	P24931	None	7.85340314136126	10	0.459920295897574	
122580	ZN	Homo sapiens	3KY9	Proto-oncogene vav	P15498	None	126467	ZN	Homo sapiens	3U5P	E3 ubiquitin-protein ligase TRIM33	Q9UPN9	6.3.2	9.8471986417657	10	0.459923227408662	
60201	FE	Peptoniphilus asaccharolyticus	1DUR	2[4FE-4S] FERREDOXIN	P00193	None	787	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	7.71428571428571	0.0055	0.459954859384508	
10071	CU	MYROTHECIUM VERRUCARIA	2XLL	BILIRUBIN OXIDASE	Q12737	1.3.3.5	10764	CU	Melanocarpus albomyces	3FU9	Laccase-1	Q70KY3	1.10.3.2	20.5211726384365	0.0096	0.459965912092582	
25056	MN	Escherichia coli O6	3IVD	Nucleotidase	A0A0H2VD83	None	29403	FE	Pyrococcus abyssi (strain GE5 / Orsay)	5IHE	DNA polymerase II small subunit	Q9V2F3	2.7.7.7	15.9090909090909	10	0.45999969318893	
107625	ZN	Mus musculus	1RUT	Fusion protein of Lmo4 protein and LIM domain-binding protein 1	P70662	None	120818	ZN	Homo sapiens	3FM8	Centaurin-alpha-1	O75689	None	10.8585858585859	10	0.460022592427469	
87931	MN	synthetic construct	5C39	P0 Manganese cluster peptide	None	None	45647	FE	Pseudomonas aeruginosa	3IS8	Bacterioferritin	Q9HY79	1.16.3.1	14.5569620253165	0.1	0.460026404564877	
119926	ZN	unidentified	3DGL	ATP Binding Protein-DX	None	None	127986	ZN	HOMO SAPIENS	4AVX	HEPATOCYTE GROWTH FACTOR-REGULATED TYROSINE KINASE SUBSTRATE	O14964	None	12.3893805309735	10	0.460041934404445	
112073	ZN	Escherichia coli	2DS6	ATP-dependent Clp protease ATP-binding subunit clpX	P0A6H1	None	133179	ZN	Homo sapiens	4N4F	CREB-binding protein	Q92793	2.3.1.48	7.37704918032787	0.5	0.460071922759928	
87931	MN	synthetic construct	5C39	P0 Manganese cluster peptide	None	None	93267	MN	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7)	7O91	Sulerythrin	F9VPE5	None	10.958904109589	10	0.460097472279502	
21127	FE	Desulfovibrio desulfuricans	1NF6	bacterioferritin	Q93PP9	1.16.3.1	22802	FE	Pyrococcus furiosus	2HR5	Rubrerythrin	Q9UWP7	None	20.6349206349206	4.4	0.460105945949231	
54233	FE	Lactococcus lactis	1EP1	DIHYDROOROTATE DEHYDROGENASE B (PYRK SUBUNIT)	P56968	1.3.3.1	54911	FE	Burkholderia cepacia	2PIA	PHTHALATE DIOXYGENASE REDUCTASE	P33164	1.18.1	19.8795180722892	0.0033	0.460132528493128	
61869	FE	Moorella thermoacetica	5C4I	Oxalate oxidoreductase subunit delta	Q2RI40	1.2.7.10	844	FE	Pyrococcus furiosus COM1	6X1O	Oxidoreductase, Fe-S subunit	I6U881	None	14.018691588785	0.83	0.460151997862448	
88585	MN	HOMO SAPIENS	5FY7	HISTONE DEMETHYLASE UTY	O14607	1.14.11.68	97195	NI	HOMO SAPIENS	2W2I	2-OXOGLUTARATE OXYGENASE	B2RXH2	1.14.11.66	14.7843942505133	10	0.460167913917532	
113121	ZN	Homo sapiens	2F6J	bromodomain PHD finger transcription factor	Q12830	None	132564	ZN	Streptococcus pyogenes	4LMY	Peroxide stress regulator PerR, FUR family	H8F5Y5	None	16.2162162162162	10	0.460178664186874	
61399	FE	desulfovibrio gigas	3OR1	Sulfite reductase alpha	E2QR97	None	62601	FE	Hydrogenobacter thermophilus	7M1N	Putative ferredoxin	Q75VV9	None	6.63615560640732	10	0.460188942399935	
120037	ZN	Bothrops jararaca	3DSL	Zinc metalloproteinase-disintegrin bothropasin	O93523	3.4.24.49	124161	ZN	Homo sapiens	3O64	TACE	P78536	3.4.24.86	14.7887323943662	0.091	0.460222436209453	
55566	FE	DESULFOVIBRIO GIGAS	4C80	ALDEHYDE OXIDOREDUCTASE	Q46509	1.2.99.7	56013	FE	Pyrococcus furiosus COM1	5VJ7	Ferredoxin-NADP(+) reductase subunit alpha	I6TYZ3	1.18.1.2	9.69162995594714	10	0.460272864687462	
111065	ZN	Pyrococcus abyssi	2AUS	Ribosome biogenesis protein Nop10	Q9V0E3	None	124579	ZN	Thermotoga maritima	3PDH	NAD-dependent deacetylase	Q9WYW0	3.5.1	7.96812749003984	10	0.460280971718352	
102728	ZN	Mus musculus	1CXV	PROTEIN (COLLAGENASE-3)	P33435	3.4.24	112893	ZN	Crotalus atrox	2ERQ	vascular apoptosis-inducing protein 1	Q9DGB9	3.4.24.-	11.7241379310345	0.0052	0.460281683402627	
118251	ZN	HOMO SAPIENS	2XOC	E3 UBIQUITIN-PROTEIN LIGASE CHFR	Q96EP1	6.3.2	127987	ZN	HOMO SAPIENS	4AVX	HEPATOCYTE GROWTH FACTOR-REGULATED TYROSINE KINASE SUBSTRATE	O14964	None	16.1172161172161	10	0.460292313101117	
80166	ZN	Geobacillus stearothermophilus	1ZIP	ADENYLATE KINASE	P27142	2.7.4.3	124659	ZN	Homo sapiens	3PKJ	NAD-dependent deacetylase sirtuin-6	Q8N6T7	3.5.1	14.5658263305322	10	0.460331178781625	
107002	ZN	Drosophila melanogaster	1PZW	Transcription factor grauzone	Q9U405	None	121242	ZN	Helicobacter pylori	3GOX	Restriction endonuclease Hpy99I	Q9ZL26	None	9.5	10	0.46034603433275	
108039	ZN	Escherichia coli	1TJL	DnaK suppressor protein	P0ABS1	None	118097	ZN	HOMO SAPIENS	2XJZ	RHOMBOTIN-2	P25791	None	15.0943396226415	10	0.460370114275903	
96468	NI	Sus scrofa	1Q3I	Na,K-ATPase	D2WKD8	3.6.3.9	25616	FE	Bacteriophage phi92	3PQH	gene product 138	I7HXF9	None	13.953488372093	10	0.460398048922539	
111354	ZN	BACILLUS THURINGIENSIS	2BR6	AIIA-LIKE PROTEIN	P0CJ63	3.1.1.81	37610	FE	Pseudomonas aeruginosa	7TZA	Quinolone signal response protein	A0A0H2Z6F6	None	17.0087976539589	10	0.46048824098944	
68804	ZN	Mycobacterium smegmatis str. MC2 155	3BKN	Bacterioferritin	A0QY79	1.16.3.1	29989	FE	Pyrococcus furiosus COM1	5N5E	PFC_05175	Q8U1L4	1.16.3.1	14.6341463414634	10	0.46051257591869	
132264	ZN	Streptococcus pneumoniae	4KYW	Type-2 restriction enzyme DpnI	P0A459	3.1.21.4	20123	FE	Pyrococcus furiosus	1BQ8	PROTEIN (RUBREDOXIN)	P24297	None	7.39299610894942	10	0.460513706826405	
107711	ZN	Serratia marcescens	1SAT	SERRATIA PROTEASE	P23694	3.4.24.40	123039	ZN	Danio rerio	3LQB	LOC792177 protein	Q1LW01	3.4.24.67	11.6525423728814	10	0.460521059331115	
43646	FE	Desulfovibrio vulgaris	1LKO	Rubrerythrin all-iron(II) form	P24931	None	44270	FE	Desulfovibrio desulfuricans	1NF4	bacterioferritin	Q93PP9	1.16.3.1	18.8775510204082	10	0.46053487588228	
121242	ZN	Helicobacter pylori	3GOX	Restriction endonuclease Hpy99I	Q9ZL26	None	45483	ZN	Caenorhabditis elegans	3N9M	Putative uncharacterized protein	Q9GYI0	1.14.11.27	10.6941838649156	10	0.46055120065966	
81146	MN	MYCOBACTERIUM SMEGMATIS	2JFR	SER-THR PHOSPHATASE MSPP	A0QTQ6	None	82983	MN	Arabidopsis thaliana	3KDJ	Protein phosphatase 2C 56	P49597	3.1.3.16	20.1863354037267	10	0.460553100072231	
60660	FE	DESULFOVIBRIO AFRICANUS	2C3U	PYRUVATE-FERREDOXIN OXIDOREDUCTASE	P94692	1.2.7.1	63113	FE	Methanothermococcus thermolithotrophicus DSM 2095	8A8O	Beta-subunit of the PAPS reductase from Methanothermococcus thermolithotrophicus	None	None	2.84321689683184	7.8	0.460574258835717	
107625	ZN	Mus musculus	1RUT	Fusion protein of Lmo4 protein and LIM domain-binding protein 1	P70662	None	111195	ZN	Human papillomavirus type 1a	2B9D	E7 protein	P06465	None	6.38297872340426	10	0.46061833320743	
87930	MN	synthetic construct	5C39	P0 Manganese cluster peptide	None	None	45647	FE	Pseudomonas aeruginosa	3IS8	Bacterioferritin	Q9HY79	1.16.3.1	14.5569620253165	0.1	0.460624691978852	
77991	MN	Neisseria meningitidis	1GA8	GALACTOSYL TRANSFERASE LGTC	Q93EK7	2.4.1.44	90852	MN	Pythium ultimum	6MW8	UDP-galactose:glucoside-Skp1 alpha-D-galactosyltransferase	K3WC47	2.4.1.87	17.4174174174174	0.024	0.460643416734577	
